,date_calculated,date_end,slice,state,city,market,cbsa,geo_code,population,current_price,loan,equity,market_cagr,noi_cap_rate_compounded,fixed_interest_rate,operation_cashflow,market_cap_appreciation_bp,irr,npv,equity_multiple,demand_vs_supply,demand_yoy_growth,supply_yoy_growth,horizon,latitude,longitude
0,2025-06-30,2030-06-30,Class A,Florida,Lakeland,"Lakeland,Florida",29460,G2-29460,871041.3125,248762.607,174133.82489999998,74628.78210000001,0.056823248663554704,0.036527938184166504,0.07150000000000001,-0.034972061815833504,61.144307255745005,0.12063640529542274,20331.272773641627,1.835607421139873,0.877907840379647,0.08053355881725244,0.04955229171066211,5 Yrs Ahead (2025-2030),28.0394654,-81.9498042
0,2025-06-30,2030-06-30,Class B,Florida,Lakeland,"Lakeland,Florida",29460,G2-29460,871041.3125,208706.1907,146094.33349,62611.85721000002,0.05823565701712852,0.04332824209571117,0.07150000000000001,-0.028171757904288837,60.95830351114301,0.14069747383820186,24108.071066103337,1.9783886326751121,0.8972969441230924,0.06724111110473263,0.05403103993781877,5 Yrs Ahead (2025-2030),28.0394654,-81.9498042
0,2025-06-30,2030-06-30,Class C,Florida,Lakeland,"Lakeland,Florida",29460,G2-29460,871041.3125,107632.1448,75342.50136,32289.64344,0.05959280733978756,0.06344763345975793,0.07150000000000001,-0.008052366540242079,60.91985851526309,0.1941151768650098,21901.53368503901,2.342151207185642,0.9515746885637292,0.0014806212291191834,-0.000317662071744107,5 Yrs Ahead (2025-2030),28.0394654,-81.9498042
0,2025-06-30,2030-06-30,Class A,Pennsylvania,Lancaster,"Lancaster,Pennsylvania",29540,G2-29540,566342.75,316277.3964,221394.17748,94883.21892000001,0.0616690658761152,0.03437153657455854,0.07150000000000001,-0.03712846342544147,68.07316094636903,0.12646973331186384,29716.630914764493,1.9013409264008105,0.9050770256357129,0.13499814578357694,0.11873012104919667,5 Yrs Ahead (2025-2030),40.0379958,-76.3056707
0,2025-06-30,2030-06-30,Class B,Pennsylvania,Lancaster,"Lancaster,Pennsylvania",29540,G2-29540,566342.75,196042.0761,137229.45327,58812.62283000001,0.05836175029695956,0.048345068842671916,0.07150000000000001,-0.02315493115732809,68.06317716836999,0.15386193832499684,26821.32502251024,2.0646385838383314,0.9607303843184826,0.017688899093860844,0.01262833835635857,5 Yrs Ahead (2025-2030),40.0379958,-76.3056707
0,2025-06-30,2030-06-30,Class C,Pennsylvania,Lancaster,"Lancaster,Pennsylvania",29540,G2-29540,566342.75,147958.5103,103570.95721,44387.55309,0.05953076110120703,0.056044832598356444,0.07150000000000002,-0.015455167401643578,68.05248558521299,0.17564834846876232,25635.418577035918,2.217467817930432,0.9795498036058315,0.0012908989027300422,-0.00011309978517648478,5 Yrs Ahead (2025-2030),40.0379958,-76.3056707
0,2025-06-30,2030-06-30,Class A,Nevada,Las Vegas,"Las Vegas,Nevada",29820,G2-29820,2428497.0,303516.0158,212461.21105999997,91054.80474000002,0.056285263302157995,0.03208731072289746,0.07150000000000001,-0.03941268927710255,48.875100910664024,0.10847335190705798,18644.098595657968,1.750423534297969,0.9171616971389395,0.027703487164087104,0.0202034801039066,5 Yrs Ahead (2025-2030),36.171697,-115.1463536
0,2025-06-30,2030-06-30,Class B,Nevada,Las Vegas,"Las Vegas,Nevada",29820,G2-29820,2428497.0,224951.0676,157465.74732,67485.32028000001,0.05569208794604785,0.03663369870659265,0.07150000000000001,-0.034866301293407356,48.98805171251297,0.1182864398868162,17395.113617131487,1.813903353738721,0.9138940446524425,0.014152077650767314,0.00961850920422247,5 Yrs Ahead (2025-2030),36.171697,-115.1463536
0,2025-06-30,2030-06-30,Class C,Nevada,Las Vegas,"Las Vegas,Nevada",29820,G2-29820,2428497.0,140288.5311,98201.97176999999,42086.559330000004,0.05472740878014459,0.04616734664908073,0.07150000000000001,-0.025332653350919276,49.229599535466,0.1398157757826266,15695.045679223076,1.9528638278244637,0.9171192979638233,-0.001958579452331688,-0.0025305143303442357,5 Yrs Ahead (2025-2030),36.171697,-115.1463536
0,2025-06-30,2030-06-30,Class A,Pennsylvania,Lehigh Valley,"Lehigh Valley,Pennsylvania",10900,G2-10900,888933.3125,251898.0627,176328.64389,75569.41881,0.05666621511760117,0.04901505176503196,0.07150000000000001,-0.02248494823496805,67.79432296753006,0.15159199147221059,33257.7703738034,2.040462195703418,0.9575772279439,0.05661876275488331,0.054804367800047826,5 Yrs Ahead (2025-2030),40.5947107,-75.5679786
0,2025-06-30,2030-06-30,Class B,Pennsylvania,Lehigh Valley,"Lehigh Valley,Pennsylvania",10900,G2-10900,888933.3125,183340.406,128338.28419999998,55002.12180000001,0.05757586108013535,0.05799694405389126,0.07150000000000001,-0.013503055946108747,67.92243570089403,0.1760481443750388,31614.257158439716,2.209093432582787,0.9610943700778318,0.030912897266368144,0.02535438345155372,5 Yrs Ahead (2025-2030),40.5947107,-75.5679786
0,2025-06-30,2030-06-30,Class C,Pennsylvania,Lehigh Valley,"Lehigh Valley,Pennsylvania",10900,G2-10900,888933.3125,125293.0916,87705.16412,37587.92748,0.056977519329390214,0.0715898786967938,0.07150000000000001,8.98786967937909e-05,67.97030568122794,0.20936873712973436,28207.39788508851,2.4231813472960173,0.9730471603614318,0.0021817366276615235,-0.00012827228351286468,5 Yrs Ahead (2025-2030),40.5947107,-75.5679786
0,2025-06-30,2030-06-30,Class A,Kentucky,Lexington,"Lexington,Kentucky",30460,G2-30460,538701.5,178278.6121,124795.02846999999,53483.58363000001,0.059941048161156196,0.0496076051738018,0.07150000000000001,-0.02189239482619821,60.88197231292697,0.16059823917204374,26553.65002280286,2.1188050605562205,0.9418523667438914,0.008497553076947106,0.010431476295269082,5 Yrs Ahead (2025-2030),38.0464066,-84.4970393
0,2025-06-30,2030-06-30,Class B,Kentucky,Lexington,"Lexington,Kentucky",30460,G2-30460,538701.5,145987.8885,102191.52195,43796.366550000006,0.06068431050826173,0.05294670277390627,0.07150000000000001,-0.018553297226093737,60.977600514888,0.1704336890386502,24197.49122643449,2.1901143454073435,0.9384225550409414,0.008871843469714147,0.0054301551937769865,5 Yrs Ahead (2025-2030),38.0464066,-84.4970393
0,2025-06-30,2030-06-30,Class C,Kentucky,Lexington,"Lexington,Kentucky",30460,G2-30460,538701.5,88367.3185,61857.12294999999,26510.195550000004,0.05677048613068414,0.060600121018889695,0.07150000000000001,-0.010899878981110313,60.97164005041095,0.18099664589734465,15867.707393931883,2.235713635520461,0.9166898734320387,-0.0016932008092133133,-0.0005210856293902388,5 Yrs Ahead (2025-2030),38.0464066,-84.4970393
0,2025-06-30,2030-06-30,Class A,Arkansas,Little Rock,"Little Rock,Arkansas",30780,G2-30780,772440.4375,133366.2989,93356.40922999999,40009.889670000004,0.05264395334387917,0.05210494586249477,0.07150000000000001,-0.019395054137505238,60.822404921055046,0.15008924151751324,16943.04733279527,2.0090204285385616,0.8587937449216627,0.016298297972566544,0.013417613691126817,5 Yrs Ahead (2025-2030),34.7465071,-92.2896267
0,2025-06-30,2030-06-30,Class B,Arkansas,Little Rock,"Little Rock,Arkansas",30780,G2-30780,772440.4375,97792.1245,68454.48715,29337.637350000005,0.05327124560147589,0.059986191226486456,0.07150000000000001,-0.011513808773513552,60.93204021453899,0.17151683187116196,15811.696777319972,2.1532262684875625,0.8942012233100849,0.00891068131209094,0.006128607041851808,5 Yrs Ahead (2025-2030),34.7465071,-92.2896267
0,2025-06-30,2030-06-30,Class C,Arkansas,Little Rock,"Little Rock,Arkansas",30780,G2-30780,772440.4375,68900.9279,48230.649529999995,20670.27837,0.053075020362759684,0.06624225442295428,0.07150000000000001,-0.005257745577045725,60.9911233186719,0.18729149706161863,12839.399057398834,2.2534705004397164,0.8922925303169531,-0.001518755618167722,-0.0004092645469953027,5 Yrs Ahead (2025-2030),34.7465071,-92.2896267
0,2025-06-30,2030-06-30,Class A,New York,Long Island,"Long Island,New York",35004,G2-35004,2928852.0,526042.6149,368229.83043000003,157812.78447,0.050876980127327665,0.04113007170573444,0.07150000000000001,-0.030369928294265568,45.998506247998044,0.11798027499071506,39387.33124122195,1.790069019411556,0.9324442898133333,0.02062407858894666,0.02373433927091595,5 Yrs Ahead (2025-2030),40.851497,-73.0994297
0,2025-06-30,2030-06-30,Class B,New York,Long Island,"Long Island,New York",35004,G2-35004,2928852.0,360717.1326,252501.99281999998,108215.13978000003,0.053378024210611885,0.048523740045626367,0.07150000000000001,-0.02297625995437364,45.959427952766,0.1426904716566193,41722.08743547763,1.9643761107775066,0.9470768286504566,0.01681803974065499,0.015395865120540364,5 Yrs Ahead (2025-2030),40.851497,-73.0994297
0,2025-06-30,2030-06-30,Class C,New York,Long Island,"Long Island,New York",35004,G2-35004,2928852.0,252492.8568,176744.99976,75747.85704,0.05392361815220781,0.0574566287452296,0.07150000000000001,-0.014043371254770405,46.01400345563903,0.16672226969688353,38980.91211635899,2.124464997217301,0.9718774618228093,-0.00021248362785175612,-0.00014543222262020095,5 Yrs Ahead (2025-2030),40.851497,-73.0994297
0,2025-06-30,2030-06-30,Class A,California,Los Angeles,"Los Angeles,California",31084,G2-31084,9772337.0,638401.7282,446881.20973999996,191520.51846000005,0.049080205931124166,0.028967162332995226,0.07150000000000001,-0.04253283766700478,50.591826438904015,0.08245074667365371,11241.553702294244,1.550956940481334,0.9244367208081486,0.03135294379972686,0.030290484554840624,5 Yrs Ahead (2025-2030),34.0536909,-118.242766
0,2025-06-30,2030-06-30,Class B,California,Los Angeles,"Los Angeles,California",31084,G2-31084,9772337.0,413622.2331,289535.56317,124086.66993000003,0.04959286809683494,0.03595298698491592,0.07150000000000001,-0.03554701301508409,50.866976380348,0.10155593057885604,19963.169167510117,1.6777468621790566,0.947303239333521,0.010163892023053789,0.008860016384792724,5 Yrs Ahead (2025-2030),34.0536909,-118.242766
0,2025-06-30,2030-06-30,Class C,California,Los Angeles,"Los Angeles,California",31084,G2-31084,9772337.0,300262.2151,210183.55056999996,90078.66453000001,0.04986751039408599,0.035906768564807616,0.07150000000000001,-0.03559323143519239,51.016844809056025,0.10209820269959824,14777.531854532615,1.6825346626060373,0.961711334180172,-0.0002814441188168093,-0.0007437482022123465,5 Yrs Ahead (2025-2030),34.0536909,-118.242766
0,2025-06-30,2030-06-30,Class A,Kentucky,Louisville,"Louisville,Kentucky",31140,G2-31140,1356131.0,207060.0545,144942.03814999998,62118.01635000002,0.057730689192250884,0.04126900255874249,0.07150000000000001,-0.03023099744125752,61.00289523601504,0.1347911862206257,21790.44897857598,1.9335234359305857,0.9132760859865672,0.029474774652618718,0.024462943383771085,5 Yrs Ahead (2025-2030),38.2542376,-85.759407
0,2025-06-30,2030-06-30,Class B,Kentucky,Louisville,"Louisville,Kentucky",31140,G2-31140,1356131.0,142132.6307,99492.84149,42639.78921,0.05756310524314423,0.04958475193658801,0.07150000000000001,-0.021915248063411996,61.04551255702993,0.15480753076908127,19626.0322387439,2.0686242846953284,0.9130400454627211,0.0274415894375708,0.01977503266300351,5 Yrs Ahead (2025-2030),38.2542376,-85.759407
0,2025-06-30,2030-06-30,Class C,Kentucky,Louisville,"Louisville,Kentucky",31140,G2-31140,1356131.0,91484.4679,64039.12753,27445.340370000005,0.056743731689950394,0.06267265701933485,0.07150000000000001,-0.008827342980665162,61.0222667455669,0.18617597448193535,17186.384615654784,2.269699811869749,0.9256337028953359,-0.0014667833830529498,-0.00043835791659818657,5 Yrs Ahead (2025-2030),38.2542376,-85.759407
0,2025-06-30,2030-06-30,Class A,Wisconsin,Madison,"Madison,Wisconsin",31540,G2-31540,715734.9375,226479.7378,158535.81646,67943.92134,0.056052241073905495,0.0488417060204992,0.07150000000000001,-0.02265829397950081,71.98799401521704,0.15006616548008433,29190.912535434094,2.024830872407911,0.9446482784891299,0.053851675684088995,0.05711930751893557,5 Yrs Ahead (2025-2030),43.074761,-89.3837613
0,2025-06-30,2030-06-30,Class B,Wisconsin,Madison,"Madison,Wisconsin",31540,G2-31540,715734.9375,187337.5888,131136.31216,56201.27664,0.05637673428632861,0.051154430626111705,0.07150000000000001,-0.020345569373888303,72.01060652732897,0.1564631480162353,26149.24549652938,2.0701070233279886,0.9545208821664232,0.02567504298177048,0.0201289713929087,5 Yrs Ahead (2025-2030),43.074761,-89.3837613
0,2025-06-30,2030-06-30,Class C,Wisconsin,Madison,"Madison,Wisconsin",31540,G2-31540,715734.9375,127435.4108,89204.78756,38230.62324,0.05618945363564354,0.06243575180588374,0.07150000000000001,-0.009064248194116269,72.05396890640203,0.1845436359745678,23522.93848282768,2.2542433992307624,0.9687955816696685,0.0006584418749686627,-0.000464167970074314,5 Yrs Ahead (2025-2030),43.074761,-89.3837613
0,2025-06-30,2030-06-30,Class A,Texas,McAllen,"McAllen,Texas",32580,G2-32580,923369.8125,82094.3488,57466.04416,24628.30464000001,0.04630507191032551,0.07328910800042246,0.07150000000000001,0.0017891080004224513,63.9902800321579,0.1910723999429489,15274.575709349865,2.23392850357148,0.9181744824858898,0.024230846419884378,0.02542671531537377,5 Yrs Ahead (2025-2030),26.204114,-98.2300605
0,2025-06-30,2030-06-30,Class B,Texas,McAllen,"McAllen,Texas",32580,G2-32580,923369.8125,70349.2835,49244.49845,21104.785050000006,0.04504021792344237,0.08061771620445596,0.07150000000000001,0.00911771620445595,63.89789283275604,0.20745239601771504,14790.879906657228,2.3308678008106063,0.90256639743228,0.025828374399374354,0.015613461257885097,5 Yrs Ahead (2025-2030),26.204114,-98.2300605
0,2025-06-30,2030-06-30,Class C,Texas,McAllen,"McAllen,Texas",32580,G2-32580,923369.8125,60495.975,42347.182499999995,18148.792500000003,0.04531301874483229,0.07044680710256011,0.07150000000000001,-0.0010531928974398946,63.95749747753213,0.1811066791522189,10295.685216236217,2.166778316672115,0.9128862325572814,0.001545673290578975,-0.00024056455259835463,5 Yrs Ahead (2025-2030),26.204114,-98.2300605
0,2025-06-30,2030-06-30,Class A,Florida,Melbourne,"Melbourne,Florida",37340,G2-37340,665625.0,238326.332,166828.4324,71497.8996,0.060087969272146324,0.043969941305333445,0.07150000000000001,-0.027530058694666563,60.982778668403974,0.1469397521346758,30178.91423610013,2.0279355739951983,0.9105059142603583,0.041297095251004556,0.030799848462288004,5 Yrs Ahead (2025-2030),28.0785034,-80.6077908
0,2025-06-30,2030-06-30,Class B,Florida,Melbourne,"Melbourne,Florida",37340,G2-37340,665625.0,207925.1941,145547.63587,62377.558229999995,0.06135938316627554,0.042917527525708384,0.07150000000000001,-0.028582472474291624,60.94876676797797,0.146864535402617,26544.749148470044,2.0372206738726333,0.8826201863573547,0.04943406496800962,0.03523077406997266,5 Yrs Ahead (2025-2030),28.0785034,-80.6077908
0,2025-06-30,2030-06-30,Class C,Florida,Melbourne,"Melbourne,Florida",37340,G2-37340,665625.0,137956.0118,96569.20826,41386.80354000001,0.06154586066400203,0.05393269808325452,0.07150000000000001,-0.017567301916745486,60.88864058256101,0.17495175089473824,23965.799671186083,2.2247521281501332,0.9233499992326969,-0.0020855197574692896,-0.0005083064478964561,5 Yrs Ahead (2025-2030),28.0785034,-80.6077908
0,2025-06-30,2030-06-30,Class A,Tennessee,Memphis,"Memphis,Tennessee",32820,G2-32820,1342925.0,157904.5811,110533.20677,47371.374330000006,0.05870229144897787,0.05243028992754084,0.07150000000000001,-0.019069710072459167,74.88720118999503,0.16457432402873073,24435.35391092796,2.13985141413406,0.8876121011619329,0.027251222428745336,0.01596728791599311,5 Yrs Ahead (2025-2030),35.1460249,-90.0517638
0,2025-06-30,2030-06-30,Class B,Tennessee,Memphis,"Memphis,Tennessee",32820,G2-32820,1342925.0,113898.8022,79729.16154,34169.640660000005,0.05984052329222833,0.06047618449341035,0.07150000000000001,-0.011023815506589658,74.60344582796104,0.18705573995457603,21916.752748397805,2.2978337486145004,0.8776460898911734,0.019056745768811556,0.012260433188979736,5 Yrs Ahead (2025-2030),35.1460249,-90.0517638
0,2025-06-30,2030-06-30,Class C,Tennessee,Memphis,"Memphis,Tennessee",32820,G2-32820,1342925.0,68570.7718,47999.54026,20571.23154,0.05517526873864176,0.06977488897684458,0.07150000000000001,-0.0017251110231554234,74.93227720260606,0.20098920493039474,14392.720189263142,2.355568160799464,0.8587529493928703,-0.0018520170289556548,-0.0022635331286557925,5 Yrs Ahead (2025-2030),35.1460249,-90.0517638
0,2025-06-30,2030-06-30,Class A,Florida,Miami,"Miami,Florida",33124,G2-33124,2859400.0,462612.6712,323828.86983999994,138783.80136000004,0.05169380653703226,0.03523402683198201,0.07150000000000001,-0.036265973168017995,55.58352917432799,0.10497918940124662,25133.27722939776,1.708430414919558,0.9107119748517326,0.05660064172446777,0.049517117850097936,5 Yrs Ahead (2025-2030),25.7741728,-80.19362
0,2025-06-30,2030-06-30,Class B,Florida,Miami,"Miami,Florida",33124,G2-33124,2859400.0,365882.0448,256117.43135999996,109764.61344000002,0.05213133317142038,0.0389399721227743,0.07150000000000001,-0.03256002787722571,55.962428450584966,0.11540427926322527,26077.139776967873,1.7791245332378975,0.9284686918385824,0.03624736116110028,0.03743623539210761,5 Yrs Ahead (2025-2030),25.7741728,-80.19362
0,2025-06-30,2030-06-30,Class C,Florida,Miami,"Miami,Florida",33124,G2-33124,2859400.0,207345.3485,145141.74394999997,62203.60455000002,0.05160728186366459,0.044430279385585074,0.07150000000000001,-0.027069720614414934,55.980756878852986,0.1282496855625841,18975.971718291214,1.8599373885264259,0.9511276643551936,-0.006637584199727153,-0.002278042886444398,5 Yrs Ahead (2025-2030),25.7741728,-80.19362
0,2025-06-30,2030-06-30,Class A,Wisconsin,Milwaukee,"Milwaukee,Wisconsin",33340,G2-33340,1576951.0,272524.6085,190767.22594999996,81757.38255000001,0.054978746959072344,0.0412180899630249,0.07150000000000001,-0.030281910036975106,75.13202726841001,0.1281052678169161,25332.008734054514,1.8755627252444458,0.905713826139515,0.06136284370790146,0.05494843295495522,5 Yrs Ahead (2025-2030),43.0386475,-87.9090751
0,2025-06-30,2030-06-30,Class B,Wisconsin,Milwaukee,"Milwaukee,Wisconsin",33340,G2-33340,1576951.0,174370.9869,122059.69082999998,52311.29607000001,0.05701829716326734,0.05186095171544487,0.07150000000000001,-0.019639048284555136,74.91040974855409,0.1595702008121469,25314.091698964505,2.095214236569227,0.9460207115856816,0.01949604961508311,0.013934439018889355,5 Yrs Ahead (2025-2030),43.0386475,-87.9090751
0,2025-06-30,2030-06-30,Class C,Wisconsin,Milwaukee,"Milwaukee,Wisconsin",33340,G2-33340,1576951.0,100035.1771,70024.62397,30010.55313,0.05585381967534486,0.061588485861869595,0.07150000000000001,-0.009911514138130413,74.97124373912797,0.18164046933196398,17972.554889829033,2.233165557561645,0.9591130531704596,-0.001301187539011206,-0.0002910308440031706,5 Yrs Ahead (2025-2030),43.0386475,-87.9090751
0,2025-06-30,2030-06-30,Class A,Minnesota,Minneapolis,"Minneapolis,Minnesota",33460,G2-33460,3800928.0,274934.6801,192454.27607,82480.40403,0.05819873732155689,0.040081273841323484,0.07150000000000001,-0.031418726158676524,68.250223994255,0.1331984831297326,28233.1869295714,1.9235008704018204,0.9161800564943412,0.030944858540243203,0.02853403291700296,5 Yrs Ahead (2025-2030),44.9772995,-93.2654692
0,2025-06-30,2030-06-30,Class B,Minnesota,Minneapolis,"Minneapolis,Minnesota",33460,G2-33460,3800928.0,211718.6969,148203.08783,63515.609070000006,0.059902252572388015,0.045873151525607093,0.07150000000000001,-0.025626848474392915,68.46252828836496,0.15141015248306955,28308.6224202703,2.055748098791929,0.934127545294503,0.027989200902473366,0.022392240654487194,5 Yrs Ahead (2025-2030),44.9772995,-93.2654692
0,2025-06-30,2030-06-30,Class C,Minnesota,Minneapolis,"Minneapolis,Minnesota",33460,G2-33460,3800928.0,126544.5791,88581.20537,37963.37373000001,0.058903525924671074,0.057566966873314536,0.07150000000000001,-0.013933033126685472,68.82853806018892,0.1783142708255674,22377.365690318977,2.2296778330997182,0.9543937412329098,0.0003313197377170507,-0.00016540994049252244,5 Yrs Ahead (2025-2030),44.9772995,-93.2654692
0,2025-06-30,2030-06-30,Class A,California,Modesto,"Modesto,California",33700,G2-33700,558415.3125,255605.1913,178923.63391,76681.55739,0.05891057839403979,0.047340508426420735,0.07150000000000001,-0.024159491573579273,60.05365401506396,0.15261221392601487,34544.68107006443,2.0593846409102987,0.9654170474771916,0.0017776289906366038,0.0010905151332054608,5 Yrs Ahead (2025-2030),37.6393419,-120.9968892
0,2025-06-30,2030-06-30,Class B,California,Modesto,"Modesto,California",33700,G2-33700,558415.3125,194791.3765,136353.96355000001,58437.41295,0.05557078454092679,0.05368560961496951,0.07150000000000001,-0.0178143903850305,59.922449290753036,0.16093149610705493,28494.725916264935,2.0955913065720804,0.9684752545539416,0.002091557107416264,0.0014141297519285612,5 Yrs Ahead (2025-2030),37.6393419,-120.9968892
0,2025-06-30,2030-06-30,Class C,California,Modesto,"Modesto,California",33700,G2-33700,558415.3125,166108.5483,116275.98380999999,49832.564490000004,0.05822484159257457,0.05200832253654055,0.07150000000000001,-0.019491677463459457,59.913620352744985,0.16264576467594116,25093.682906389782,2.1228305855996616,0.9625804191619725,0.000733578883117314,-0.00010345184538151919,5 Yrs Ahead (2025-2030),37.6393419,-120.9968892
0,2025-06-30,2030-06-30,Class A,South Carolina,Myrtle Beach,"Myrtle Beach,South Carolina",34820,G2-34820,591964.3125,212009.8917,148406.92419,63602.96751000002,0.056154914095632336,0.04077612026301477,0.07150000000000001,-0.03072387973698524,60.911327600478984,0.12950883148333636,20357.85517316326,1.8925332249267983,0.8726547432932603,0.07160791714861103,0.04178114985294479,5 Yrs Ahead (2025-2030),33.6956461,-78.8900409
0,2025-06-30,2030-06-30,Class B,South Carolina,Myrtle Beach,"Myrtle Beach,South Carolina",34820,G2-34820,591964.3125,212150.2322,148505.16254,63645.06966000001,0.055697528333322976,0.0379838302395325,0.07150000000000001,-0.03351616976046751,60.97827106714304,0.12137435135992658,17517.55413121394,1.8365181702554056,0.8194165304753628,0.08256603854403788,0.03637469673095528,5 Yrs Ahead (2025-2030),33.6956461,-78.8900409
0,2025-06-30,2030-06-30,Class C,South Carolina,Myrtle Beach,"Myrtle Beach,South Carolina",34820,G2-34820,591964.3125,126978.9278,88885.24945999999,38093.67834000001,0.05976748312309388,0.0552809420935165,0.07150000000000001,-0.01621905790648351,60.934424400329036,0.1743102977339419,21743.08194218063,2.2097106527962835,0.9217188488447403,-0.0032225578160793855,-0.0008673039940023664,5 Yrs Ahead (2025-2030),33.6956461,-78.8900409
0,2025-06-30,2030-06-30,Class A,Tennessee,Nashville,"Nashville,Tennessee",34980,G2-34980,2177188.0,322187.3224,225531.12568,96656.19672,0.049194558826394674,0.03313802220496111,0.07150000000000001,-0.0383619777950389,45.975446701049044,0.09327356878672344,11271.069463660839,1.6227802792925867,0.8840819414817501,0.06282352146427717,0.05026505101839773,5 Yrs Ahead (2025-2030),36.1622767,-86.7742984
0,2025-06-30,2030-06-30,Class B,Tennessee,Nashville,"Nashville,Tennessee",34980,G2-34980,2177188.0,221304.7742,154913.34194,66391.43226,0.04888705649000391,0.039331438279443014,0.07150000000000001,-0.032168561720556994,45.96121609211003,0.10826982725339573,13020.28452257847,1.719797095297923,0.8981683501612124,0.02691054390756098,0.025668914967046375,5 Yrs Ahead (2025-2030),36.1622767,-86.7742984
0,2025-06-30,2030-06-30,Class C,Tennessee,Nashville,"Nashville,Tennessee",34980,G2-34980,2177188.0,141778.0281,99244.61966999999,42533.40843000001,0.04891386489562355,0.05158798714270509,0.07150000000000001,-0.019912012857294915,45.970119535923004,0.1400632614634887,15446.640041535837,1.9246137347869114,0.9224301613151714,-0.002524026460679174,-0.0009624970181913994,5 Yrs Ahead (2025-2030),36.1622767,-86.7742984
0,2025-06-30,2030-06-30,Class A,Connecticut,New Haven,"New Haven,Connecticut",35300,G2-35300,883849.9375,326995.3414,228896.73897999997,98098.60242000001,0.0544902808750769,0.045153008879711354,0.07150000000000001,-0.026346991120288654,67.85012781620004,0.13684278150765716,34937.343810487044,1.9310694569622209,0.8873488809883152,0.08737799295063109,0.07705482699545585,5 Yrs Ahead (2025-2030),41.3082138,-72.9250518
0,2025-06-30,2030-06-30,Class B,Connecticut,New Haven,"New Haven,Connecticut",35300,G2-35300,883849.9375,218477.5507,152934.28548999998,65543.26521000001,0.057944779306050576,0.05359557733069566,0.07150000000000001,-0.01790442266930435,68.05583834648091,0.16611522692320002,34165.34665872138,2.1434344354834614,0.9426182535856493,0.025685334478908528,0.019684173432718888,5 Yrs Ahead (2025-2030),41.3082138,-72.9250518
0,2025-06-30,2030-06-30,Class C,Connecticut,New Haven,"New Haven,Connecticut",35300,G2-35300,883849.9375,128269.227,89788.4589,38480.7681,0.05594870195368862,0.07074976670995597,0.07150000000000001,-0.0007502332900440334,67.98848509788499,0.205261179899499,27875.76468820327,2.387819316289373,0.9669862159883332,-0.00016544876995649993,0.0005571402351094434,5 Yrs Ahead (2025-2030),41.3082138,-72.9250518
0,2025-06-30,2030-06-30,Class A,Louisiana,New Orleans,"New Orleans,Louisiana",35380,G2-35380,1246734.0,197358.5897,138151.01279,59207.57691,0.04631176397428027,0.04711287205005974,0.07150000000000001,-0.024387127949940267,52.75428295135498,0.12206672067000945,15711.557085661356,1.7977915786345713,0.9307718342041483,0.023995615562822925,0.020997635776941026,5 Yrs Ahead (2025-2030),29.9759983,-90.0782127
0,2025-06-30,2030-06-30,Class B,Louisiana,New Orleans,"New Orleans,Louisiana",35380,G2-35380,1246734.0,137119.2878,95983.50145999998,41135.786340000006,0.04401039842292165,0.056008219867933605,0.07150000000000001,-0.015491780132066403,52.90500819682992,0.13975699335427105,14534.398296202671,1.9002787018130531,0.9070953270675389,0.016357828082204318,0.013154000862446669,5 Yrs Ahead (2025-2030),29.9759983,-90.0782127
0,2025-06-30,2030-06-30,Class C,Louisiana,New Orleans,"New Orleans,Louisiana",35380,G2-35380,1246734.0,94785.9553,66350.16871,28435.786590000003,0.04208607744948245,0.062388092668849315,0.07150000000000001,-0.009111907331150693,52.91163921356201,0.15221684880612996,11744.635908437765,1.9686483091932656,0.9233849912996164,0.0004149689355201769,-0.0022005141205765355,5 Yrs Ahead (2025-2030),29.9759983,-90.0782127
0,2025-06-30,2030-06-30,Class A,New York,New York,"New York,New York",35614,G2-35614,14857220.0,669601.5473,468721.08310999995,200880.46419000003,0.047461720383908945,0.03730300503069663,0.07150000000000001,-0.034196994969303375,52.101910114288955,0.09964360406626138,29932.455568166508,1.6573150602676618,0.9423462007366801,0.029214575573104584,0.027357626037262994,5 Yrs Ahead (2025-2030),40.7127281,-74.0060152
0,2025-06-30,2030-06-30,Class B,New York,New York,"New York,New York",35614,G2-35614,14857220.0,416121.3302,291284.93114,124836.39906000003,0.04719749583724653,0.04943883802897811,0.07150000000000001,-0.022061161971021898,52.02434957027498,0.13049745318840666,38704.97487039043,1.8542804129346664,0.9660449830273445,0.013960685202206058,0.01418739095448629,5 Yrs Ahead (2025-2030),40.7127281,-74.0060152
0,2025-06-30,2030-06-30,Class C,New York,New York,"New York,New York",35614,G2-35614,14857220.0,289658.2324,202760.76267999999,86897.46972,0.04718528607447747,0.044593290670888394,0.07150000000000001,-0.026906709329111614,52.01481282711001,0.1178206111964133,21206.293077443537,1.7732765755040067,0.9793903934076852,-0.0016565927113418866,-9.100851419474587e-06,5 Yrs Ahead (2025-2030),40.7127281,-74.0060152
0,2025-06-30,2030-06-30,Class A,Virginia,Norfolk,"Norfolk,Virginia",47260,G2-47260,1782155.0,248818.9212,174173.24484,74645.67636000001,0.053289752429007686,0.04355951054026958,0.07150000000000001,-0.027940489459730426,51.968470215797005,0.12992446036955596,23664.419208599546,1.8798278838832065,0.9293418359642277,0.026541472011233136,0.026507164575771958,5 Yrs Ahead (2025-2030),36.8493695,-76.2899539
